Field=#~Integer~#~50|Field=Description~String~Description~167|Field=Designator~String~Designator~94|Field=Quantity~Integer~Quantity~83|Field=Manufacturer 1~String~Manufacturer 1~116|Field=Manufacturer Part Number 1~String~Manufacturer Part Number 1~183|Field=Supplier 1~String~Supplier 1~89|Field=Supplier Part Number 1~String~Supplier Part Number 1~155|Field=Supplier Subtotal 1~Float~Supplier Subtotal 1~133|Field=Category~String~Category~100|Field=Footprint~String~Footprint~100|Field=LibRef~String~LibRef~100|Field=Supplier Currency 1~String~Supplier Currency 1~100|Field=Supplier Order Qty 1~Integer~Supplier Order Qty 1~100|Field=Supplier Stock 1~Integer~Supplier Stock 1~100|Field=Supplier Subtotal per Board 1~Float~Supplier Subtotal per Board 1~100|ReportField=Currency~EUR|ReportField=ProductionQuantity~2|ReportField=ProjectFileName~gliax_ecg_simple.PrjPcb|ReportField=ProjectFullPath~C:\Users\vojislav\OneDrive\IRNAS-Common\_NEW-IRNAS-COMMON\Glia-ECG-device\Electronics\gliax_ecg_simple\gliax_ecg_simple.PrjPcb|ReportField=Title~Bill of Materials production v1.0 For BOM Document [gliax_ecg_simple.BomDoc]|ReportField=ReportTime~3:40:38 PM|ReportField=ReportDate~28/01/2019|ReportField=ReportDateTime~28/01/2019 3:40:38 PM|ReportField=OutputName~Bill of Materials production v1.0|ReportField=OutputType~BOM_PartType|ReportField=GeneratorName~BOM|ReportField=GeneratorDescription~Bill of Materials|ReportField=VariantName~None|ReportField=TotalQuantity~210|ReportField=TotalActualPrice~195.97|ReportField=TotalTargetPrice~0|ReportField=VersionControl_RevNumber~|ReportField=VersionControl_ProjFolderRevNumber~|ReportField=Company~Irnas|ReportField=Version~v1.0|ReportField=Website~irnas.eu|ReportField=Address1~|ReportField=Address2~|ReportField=Address3~|ReportField=Address4~|ReportField=Application_BuildNumber~|ReportField=ApprovedBy~|ReportField=Author~|ReportField=CheckedBy~|ReportField=CompanyName~|ReportField=ConfigurationParameters~|ReportField=ConfiguratorName~|ReportField=CurrentDate~28/01/2019|ReportField=CurrentTime~2:25:01 PM|ReportField=Date~|ReportField=DocumentFullPathAndName~C:\Users\vojislav\OneDrive\IRNAS-Common\_NEW-IRNAS-COMMON\Glia-ECG-device\Electronics\gliax_ecg_simple\PAGE1-MCU,USB,ADC.SchDoc|ReportField=DocumentName~PAGE1-MCU,USB,ADC.SchDoc|ReportField=DocumentNumber~1|ReportField=DrawnBy~|ReportField=Engineer~|ReportField=ImagePath~|ReportField=IsUserConfigurable~|ReportField=ModifiedDate~17/01/2019|ReportField=Organization~|ReportField=ProjectName~gliax_ecg_simple.PrjPcb|ReportField=Revision~|ReportField=Rule~|ReportField=SheetNumber~1|ReportField=SheetTotal~2|ReportField=Time~|ReportField=Title~|ReportField=VersionControl_ProjFolderRevNumber~|ReportField=VersionControl_RevNumber~|ReportField=DataSourceFileName~gliax_ecg_simple.BomDoc|ReportField=DataSourceFullPath~C:\Users\vojislav\OneDrive\IRNAS-Common\_NEW-IRNAS-COMMON\Glia-ECG-device\Electronics\gliax_ecg_simple\gliax_ecg_simple.BomDoc|ReportField=PCBConfigurationName~Sources|ReportField=Item~|ReportField=ItemRevision~|ReportField=ItemAndRevision~|ReportField=ItemRevisionBase~|ReportField=ItemRevisionLevel1~|ReportField=ItemRevisionLevel2~|ReportField=ItemRevisionLevel1AndBase~|ReportField=ItemRevisionLevel2AndLevel1~
32|MULTICOMP - MC0805X226M6R3CT - CAP, MLCC, X5R, 22UF, 0805|C6|1|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMurata%26mpn%3DGRM21BR60J226ME39L%26seller%3DFarnell%26sku%3D1735531%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Murata{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMurata%26mpn%3DGRM21BR60J226ME39L%26seller%3DFarnell%26sku%3D1735531%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}GRM21BR60J226ME39L{URL.TIP}Manufacturer|Farnell|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMurata%26mpn%3DGRM21BR60J226ME39L%26seller%3DFarnell%26sku%3D1735531%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}1735531{URL.TIP}Supplier|1.61||CAP0805|22u 6.3V 0805|EUR|5|1939|0.32275
33|Ferrite Beads Multi-Layer 10Ohm 100MHz 1A 50mOhm DCR 0402 T/R|FB1, FB2, FB3, FB4, FB5, FB6, FB7, FB8, FB9, FB10, FB11, FB12|12|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMurata%26mpn%3DBLM15PG100SN1D%26seller%3DFarnell%26sku%3D2443233%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Murata{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMurata%26mpn%3DBLM15PG100SN1D%26seller%3DFarnell%26sku%3D2443233%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}BLM15PG100SN1D{URL.TIP}Manufacturer|Farnell|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMurata%26mpn%3DBLM15PG100SN1D%26seller%3DFarnell%26sku%3D2443233%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}2443233{URL.TIP}Supplier|0.76906||IND0402|BLM15PG100SN1D|EUR|24|6399|0.38453
34|FERRITE CHIP 220 OHM 0805|FB13|1|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMurata%26mpn%3DBLM21PG221SN1D%26seller%3DFarnell%26sku%3D1515661%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Murata{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMurata%26mpn%3DBLM21PG221SN1D%26seller%3DFarnell%26sku%3D1515661%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}BLM21PG221SN1D{URL.TIP}Manufacturer|Farnell|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMurata%26mpn%3DBLM21PG221SN1D%26seller%3DFarnell%26sku%3D1515661%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}1515661{URL.TIP}Supplier|0.60271||IND0805|BLM21PG221SN1D|EUR|10|128857|0.06027
35|MULTICOMP - MCMR06X102 JTL - RES, CERAMIC, 1K, 5%, 0.1W, 0603|R18, R20, R52, R53, R72, R74, R75, R79|8|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMulticomp%26mpn%3DMCMR06X102JTL%26seller%3DFarnell%26sku%3D2073354%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Multicomp{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMulticomp%26mpn%3DMCMR06X102JTL%26seller%3DFarnell%26sku%3D2073354%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}MCMR06X102JTL{URL.TIP}Manufacturer|Farnell|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMulticomp%26mpn%3DMCMR06X102JTL%26seller%3DFarnell%26sku%3D2073354%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}2073354{URL.TIP}Supplier|0.12956||RES0603|1k|EUR|16|4839|0.06478
36|MULTICOMP - MCMR06X4702FTL - RES, CERAMIC, 47K, 1%, 0.1W, 0603|R43, R71|2|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMulticomp%26mpn%3DMCMR06X4702FTL%26seller%3DFarnell%26sku%3D2073510%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Multicomp{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMulticomp%26mpn%3DMCMR06X4702FTL%26seller%3DFarnell%26sku%3D2073510%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}MCMR06X4702FTL{URL.TIP}Manufacturer|Farnell|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMulticomp%26mpn%3DMCMR06X4702FTL%26seller%3DFarnell%26sku%3D2073510%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}2073510{URL.TIP}Supplier|0.10643||RES0603|47k|EUR|10|5849|0.02129
37|MULTICOMP - MCMR06X104 JTL - RES, CERAMIC, 100K, 5%, 0.1W, 0603|R1, R10, R11, R12, R17, R48, R55, R58, R59, R61, R73, R77|12|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMulticomp%26mpn%3DMCMR06X104JTL%26seller%3DFarnell%26sku%3D2073357%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Multicomp{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMulticomp%26mpn%3DMCMR06X104JTL%26seller%3DFarnell%26sku%3D2073357%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}MCMR06X104JTL{URL.TIP}Manufacturer|Farnell|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMulticomp%26mpn%3DMCMR06X104JTL%26seller%3DFarnell%26sku%3D2073357%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}2073357{URL.TIP}Supplier|0.19712||RES0603|100k|EUR|24|3500|0.09856
38|MULTICOMP   MCSH18B101K500CT   SMD Multilayer Ceramic Capacitor, MCSH Series, 100 pF,  10%, X7R, 50 V, 0603 [1608 Metric]|C11|1|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMulticomp%26mpn%3DMCSH18B101K500CT%26seller%3DFarnell%26sku%3D1856366%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Multicomp{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMulticomp%26mpn%3DMCSH18B101K500CT%26seller%3DFarnell%26sku%3D1856366%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}MCSH18B101K500CT{URL.TIP}Manufacturer|Farnell|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMulticomp%26mpn%3DMCSH18B101K500CT%26seller%3DFarnell%26sku%3D1856366%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}1856366{URL.TIP}Supplier|0.53908||CAP0603|100pF|EUR|10|19925|0.05391
39|MULTICOMP - MC0063W06031100R - RES, THICK FILM, 100R, 1%, 0.063W, 0603|R76, R78|2|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMulticomp%26mpn%3DMCWR06X1000FTL%26seller%3DFarnell%26sku%3D2447227%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Multicomp{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMulticomp%26mpn%3DMCWR06X1000FTL%26seller%3DFarnell%26sku%3D2447227%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}MCWR06X1000FTL{URL.TIP}Manufacturer|Farnell|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMulticomp%26mpn%3DMCWR06X1000FTL%26seller%3DFarnell%26sku%3D2447227%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}2447227{URL.TIP}Supplier|0.05553||RES0603|100R|EUR|10|495530|0.01111
40|10µF 100V Ceramic Capacitor X7R 2220 (5750 Metric) 0.224" L x 0.197" W (5.70mm x 5.00mm)|C40, C68|2|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DKyocera%2520AVX%26mpn%3D22201C106MAT2A%26seller%3DDigi-Key%26sku%3D478-9622-6-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Kyocera%20AVX{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DKyocera%2520AVX%26mpn%3D22201C106MAT2A%26seller%3DDigi-Key%26sku%3D478-9622-6-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}22201C106MAT2A{URL.TIP}Manufacturer|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DKyocera%2520AVX%26mpn%3D22201C106MAT2A%26seller%3DDigi-Key%26sku%3D478-9622-6-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}478-9622-6-ND{URL.TIP}Supplier|9.05||CAP2220|10uF/100V/2220|EUR|4|56937|4.52
41|CAP CER 47PF 50V NP0 0603|C12, C13, C14, C15, C17, C18, C19, C20, C23, C24, C25, C26, C28, C29, C30, C31, C32, C33, C34, C35, C36|21|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DKEMET%26mpn%3DC0603C470J5GACTU%26seller%3DFarnell%26sku%3D1414639%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}KEMET{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DKEMET%26mpn%3DC0603C470J5GACTU%26seller%3DFarnell%26sku%3D1414639%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}C0603C470J5GACTU{URL.TIP}Manufacturer|Farnell|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DKEMET%26mpn%3DC0603C470J5GACTU%26seller%3DFarnell%26sku%3D1414639%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}1414639{URL.TIP}Supplier|4.96||CAP0603|47pF|EUR|42|9332|2.48
42|SWITCH TACTILE SPST-NO 0.05A 12V|SW1|1|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DITT%2520C%2526K%26mpn%3DPTS645VH582LFS%26seller%3DFarnell%26sku%3D2320088%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}ITT%20C%26K{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DITT%2520C%2526K%26mpn%3DPTS645VH582LFS%26seller%3DFarnell%26sku%3D2320088%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}PTS645VH582LFS{URL.TIP}Manufacturer|Farnell|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DITT%2520C%2526K%26mpn%3DPTS645VH582LFS%26seller%3DFarnell%26sku%3D2320088%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}2320088{URL.TIP}Supplier|2.14||SW TH ANGLE_2|PTS645VH58-2LFS|EUR|10|6372|0.21401
43|DIODES INC. - DMG6602SVT - MOSFET, NP CH, , 30V, 3.4, ATSOT23|U13|1|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DDiodes%26mpn%3DDMG6602SVT%26seller%3DFarnell%26sku%3D2061522%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Diodes{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DDiodes%26mpn%3DDMG6602SVT%26seller%3DFarnell%26sku%3D2061522%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}DMG6602SVT{URL.TIP}Manufacturer|Farnell|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DDiodes%26mpn%3DDMG6602SVT%26seller%3DFarnell%26sku%3D2061522%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}2061522{URL.TIP}Supplier|2.19||TSOT26|DMG6602SVT|EUR|5|190|0.43844
44|BOURNS - CR0603-J/-000ELF - RES, THICK FILM, 0R, 5%, 0.1W, 0603|R4, R44, R60, R63, R64, R65, R66, R67, R68, R80, R81|11|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DBourns%26mpn%3DCR0603-J%252F-000ELF%26seller%3DFarnell%26sku%3D2008343%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Bourns{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DBourns%26mpn%3DCR0603-J%252F-000ELF%26seller%3DFarnell%26sku%3D2008343%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}CR0603-J%2F-000ELF{URL.TIP}Manufacturer|Farnell|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DBourns%26mpn%3DCR0603-J%252F-000ELF%26seller%3DFarnell%26sku%3D2008343%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}2008343{URL.TIP}Supplier|0.31813||RES0603|0R|EUR|22|50055|0.15906
45||L2, L3|2|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DBourns%26mpn%3DSRN2009T-2R2M%26seller%3DFarnell%26sku%3D2808272%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Bourns{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DBourns%26mpn%3DSRN2009T-2R2M%26seller%3DFarnell%26sku%3D2808272%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}SRN2009T-2R2M{URL.TIP}Manufacturer|Farnell|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DBourns%26mpn%3DSRN2009T-2R2M%26seller%3DFarnell%26sku%3D2808272%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}2808272{URL.TIP}Supplier|1.6||IND2.3X1.7|2.2 uH 900mA|EUR|5|885|0.64088
46|Crystal 10MHz 18pF 2-Pin SMD T/R|Y1|1|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DAbracon%26mpn%3DABM7-10.000MHZ-D2Y-T%26seller%3DFarnell%26sku%3D2849434%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Abracon{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DAbracon%26mpn%3DABM7-10.000MHZ-D2Y-T%26seller%3DFarnell%26sku%3D2849434%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}ABM7-10.000MHZ-D2Y-T{URL.TIP}Manufacturer|Farnell|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DAbracon%26mpn%3DABM7-10.000MHZ-D2Y-T%26seller%3DFarnell%26sku%3D2849434%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}2849434{URL.TIP}Supplier|1.54|Crystals|CRYSTAL6mmx3.5mm|ABM7-10.000MHZ-D2Y-T|EUR|2|1252|0.7716
47|32.768KHz 4pF Max. ESR 81 Kohms|X1|1|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DAbracon%26mpn%3DABS06-107-32.768KHZ-T%26seller%3DFarnell%26sku%3D2467860%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Abracon{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DAbracon%26mpn%3DABS06-107-32.768KHZ-T%26seller%3DFarnell%26sku%3D2467860%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}ABS06-107-32.768KHZ-T{URL.TIP}Manufacturer|Farnell|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DAbracon%26mpn%3DABS06-107-32.768KHZ-T%26seller%3DFarnell%26sku%3D2467860%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}2467860{URL.TIP}Supplier|3.79||CRY2X1.2|ABS06-107-32.768KHZ-T|EUR|5|5779|0.75772
